11	1	491.494207	75.151040	48.387284	33.276211	47.253902	63.759269	94.586545	6.403110	97.865804	2.962556	6.685621	84.499585	22.866326	68.940087	0.433091	0.702943	0.135670	0.177290	0.664784	0.335417	0.346087	0.929985	0.639049	0.124536	0.802012	0.829514	0.372556	0.908588	69.122049	1.000000	54.229442	26.572513	1.000000	94.901766	64.516849	4.000000	0.047669	2.694296	5.000000	0.012787	30.808185	6.000000	0.055963	4.002053	2.000000	80.257462	9.897592	3.000000	2.689505	3.821772	2.000000	22.247776	36.506335	3.000000	25.811779	15.132798	4.000000	55.617294	1.170829	3.000000	18.800124	3.694602	1.000000	42.020754	66.333276	6.000000	35.011707	19.542780	3.000000	0.018419	53.859852	4.000000	0.145474	44.557121	1.000000	0.134624	1.623316	1.000000	0.013586	23.492575	2.000000	0.126853	47.905260	3.000000	61.186724	0.637266	5.000000	48.888172	1.201337	2.000000	0.014006	56.667205	4.000000	0.124207
12	2	116.971860	70.396484	24.921811	84.127083	67.438264	31.599015	71.888747	72.477671	93.983329	55.765368	53.869057	88.411095	77.175537	11.362285	0.506531	0.120729	0.127696	0.251287	0.161292	0.296806	0.679166	0.859406	0.668859	0.522581	0.929925	0.607133	0.363774	0.779370	37.529442	4.000000	15.133876	34.589610	3.000000	77.248266	31.661036	3.000000	0.046557	60.371821	5.000000	0.013837	72.403481	6.000000	0.049675	0.996778	2.000000	13.093290	17.479115	2.000000	19.953125	5.499505	5.000000	7.596412	59.441103	6.000000	75.692390	7.558493	2.000000	19.369091	1.569759	2.000000	47.982894	0.854831	1.000000	91.378839	12.036908	3.000000	10.440673	3.049356	3.000000	0.041496	38.965247	4.000000	0.024680	40.260999	4.000000	0.012732	3.646698	4.000000	0.023668	46.689535	6.000000	0.020162	36.169674	1.000000	39.218390	0.766064	5.000000	55.241419	17.206651	6.000000	0.010505	66.102876	3.000000	0.016886
13	1	250.234099	50.683560	63.325911	65.233322	41.913452	85.809572	39.475166	83.833908	41.179751	75.231174	64.506656	83.151174	34.256457	81.497790	0.116864	0.960817	0.574650	0.806943	0.751587	0.778914	0.264939	0.338929	0.693404	0.648609	0.208205	0.841335	0.494514	0.557144	7.851580	3.000000	25.288768	20.472832	1.000000	21.396813	17.047004	5.000000	0.412545	43.690480	4.000000	0.013661	69.632848	1.000000	0.143912	3.441871	6.000000	43.940865	55.714219	2.000000	36.195276	10.982233	2.000000	22.230654	17.370161	4.000000	76.627481	63.921109	1.000000	2.952923	0.137229	5.000000	63.065842	4.082713	1.000000	81.683909	3.851847	1.000000	66.861355	73.056083	3.000000	0.010758	22.981362	4.000000	0.032208	29.093070	6.000000	0.208760	0.550683	4.000000	0.242428	20.254369	1.000000	0.012830	76.701393	3.000000	17.439801	1.448557	1.000000	76.084205	2.164716	4.000000	0.012034	3.932945	1.000000	0.010402
14	2	191.839386	6.353968	85.082391	44.143163	82.311121	68.040807	22.739880	15.433017	84.078602	75.527067	17.180359	32.331674	18.781919	60.810423	0.956808	0.184905	0.255001	0.585702	0.351361	0.193949	0.138284	0.400340	0.853788	0.903117	0.866313	0.198836	0.968737	0.367609	41.072828	4.000000	23.644770	26.025966	3.000000	85.546333	52.991844	3.000000	0.017862	59.047083	4.000000	0.027277	70.681337	1.000000	0.016694	4.111761	3.000000	65.177425	9.357936	5.000000	54.288241	5.927434	5.000000	41.216165	52.419234	1.000000	76.420260	49.536206	5.000000	51.786228	2.613315	6.000000	78.834635	4.106248	2.000000	65.297398	45.673050	5.000000	6.141550	10.708630	5.000000	0.026274	10.029036	3.000000	0.013090	30.861850	2.000000	0.013014	1.565528	3.000000	0.010345	10.518229	2.000000	0.017915	25.080673	6.000000	97.562575	0.422839	5.000000	70.986364	19.627573	6.000000	0.039323	50.329564	4.000000	0.020064
15	2	861.517378	6.523528	95.122760	54.621346	48.245792	3.944910	31.054558	63.078918	20.537319	25.988491	92.664088	19.991577	10.053776	89.648441	0.394091	0.506032	0.380394	0.108984	0.382286	0.692450	0.612529	0.340265	0.360804	0.759636	0.677802	0.294044	0.782887	0.361269	63.878798	5.000000	36.550436	23.867863	5.000000	98.246361	54.600580	3.000000	0.130113	65.563314	5.000000	0.011016	66.280990	3.000000	0.060317	0.586346	5.000000	62.570470	40.258302	1.000000	49.226660	12.661841	3.000000	58.885321	70.158009	3.000000	51.071351	1.541340	1.000000	67.930293	0.779424	6.000000	8.578219	2.201718	5.000000	79.390383	26.817695	5.000000	12.168266	64.920856	3.000000	0.017882	24.787805	3.000000	0.018438	37.269738	2.000000	0.010370	4.096018	6.000000	0.027230	56.419246	5.000000	0.026405	27.635449	4.000000	11.807311	1.558450	2.000000	60.463034	42.980770	4.000000	0.013062	19.035249	1.000000	0.013910
16	1	789.987181	90.926346	86.039319	30.407106	40.138532	3.406898	85.560949	97.722935	37.901259	24.882618	14.558858	67.074776	60.826278	85.684023	0.981055	0.966451	0.464055	0.513592	0.554800	0.598579	0.790747	0.204215	0.427166	0.183424	0.226689	0.937893	0.505602	0.883717	38.630819	6.000000	74.510788	41.856877	1.000000	95.429927	77.561516	3.000000	0.022439	42.342660	5.000000	0.011270	29.153593	1.000000	0.059532	1.607351	3.000000	16.376130	3.600784	1.000000	64.933558	11.232531	4.000000	5.991037	28.926461	1.000000	77.544504	62.012247	6.000000	56.022299	0.933893	5.000000	37.576080	1.709144	1.000000	67.583985	24.371631	1.000000	22.567211	67.379296	6.000000	0.026287	35.741200	3.000000	0.029040	43.392842	6.000000	0.016421	3.746956	6.000000	0.010572	66.977718	6.000000	0.021948	50.781023	5.000000	89.610421	4.201517	3.000000	14.453289	28.414452	1.000000	0.014394	29.998655	5.000000	0.015058
17	1	919.777443	6.510102	43.717255	96.643893	63.160208	28.123234	17.622570	82.457903	35.985948	35.766976	96.112029	93.438666	34.516409	15.798902	0.971914	0.301176	0.333176	0.757573	0.887829	0.545322	0.101244	0.563816	0.229013	0.168246	0.419792	0.444216	0.250507	0.452219	55.124027	5.000000	99.367645	31.623094	6.000000	15.967501	68.813270	6.000000	0.035014	35.630704	1.000000	0.019770	5.251028	6.000000	0.034788	1.782779	3.000000	53.086359	29.718388	6.000000	42.706426	5.667430	1.000000	89.452909	46.848612	5.000000	54.160776	73.643688	5.000000	71.946931	3.533648	2.000000	61.033511	3.148520	1.000000	14.559156	68.810891	2.000000	2.174762	47.210081	6.000000	0.010027	47.274183	2.000000	0.010884	17.267082	1.000000	0.161778	1.479615	3.000000	0.011660	11.588615	5.000000	0.013133	18.553873	3.000000	11.442345	4.691923	1.000000	72.120979	23.911434	5.000000	0.017611	24.623477	6.000000	0.051744
18	1	941.943552	34.825196	82.674500	88.920660	97.748151	51.362046	44.924595	92.434276	56.175127	58.652927	87.978241	64.042778	86.666273	89.047793	0.824922	0.373562	0.434883	0.103284	0.395475	0.138852	0.698803	0.775137	0.724999	0.465559	0.523710	0.752882	0.553007	0.865144	41.350616	6.000000	85.579232	14.771330	3.000000	1.053241	43.761783	4.000000	0.012013	13.866570	5.000000	0.101982	22.030274	4.000000	0.012104	1.171917	3.000000	53.485419	40.808366	5.000000	4.433820	0.994499	6.000000	51.272414	28.727064	6.000000	52.346296	1.885213	1.000000	22.870658	4.180403	3.000000	5.209040	1.380246	1.000000	40.707265	21.002796	5.000000	59.074680	74.563774	6.000000	0.049430	32.423029	6.000000	0.015972	69.216581	2.000000	0.074833	3.104806	3.000000	0.015487	34.544703	2.000000	0.132799	52.200470	4.000000	22.977252	4.171343	5.000000	14.333086	6.325149	6.000000	0.019671	34.531328	5.000000	0.022938
19	2	672.579487	50.285231	46.774856	69.611775	22.270240	63.849235	9.729043	70.770277	97.328243	3.017641	92.502101	93.526772	91.706634	5.832874	0.878432	0.883426	0.915858	0.260643	0.513153	0.547565	0.562933	0.420531	0.702165	0.334699	0.677629	0.340055	0.930351	0.317690	24.726903	6.000000	91.441382	20.185640	5.000000	54.627115	62.491679	1.000000	0.023551	37.284072	3.000000	0.014615	35.855325	2.000000	0.011081	3.507829	6.000000	77.354330	8.518126	6.000000	57.994152	11.142871	6.000000	4.815914	48.120113	5.000000	87.226223	52.302638	6.000000	45.224033	3.622959	6.000000	79.890968	0.915563	2.000000	75.729233	2.171482	3.000000	77.725501	29.471878	3.000000	0.016374	34.886545	6.000000	0.010634	72.807976	4.000000	0.042791	1.496351	3.000000	0.010030	56.796867	5.000000	0.025961	57.459632	1.000000	66.698629	4.414940	6.000000	49.753992	21.975213	5.000000	0.016898	14.041418	3.000000	0.103427
20	1	435.574102	45.663570	99.641484	70.685578	11.515552	49.694062	49.474171	74.998835	63.104195	28.868392	21.255753	84.231099	67.901869	64.266469	0.688631	0.623461	0.542433	0.833160	0.629170	0.603839	0.230059	0.318581	0.716756	0.575617	0.859057	0.503617	0.740638	0.719819	44.611455	1.000000	43.809352	26.202381	1.000000	7.704535	41.805460	5.000000	0.014670	11.822058	4.000000	0.011490	12.932398	1.000000	0.018650	0.557943	2.000000	81.003408	71.799248	6.000000	58.342097	1.238801	4.000000	21.466612	35.836389	3.000000	98.668420	40.674107	2.000000	10.867180	1.829838	1.000000	9.120470	1.504710	6.000000	36.820877	15.056310	1.000000	21.193242	11.001928	3.000000	0.016279	50.044173	6.000000	0.013053	11.215706	6.000000	0.028754	1.882692	5.000000	0.012006	54.935016	6.000000	0.012239	56.136572	6.000000	45.811802	4.782443	1.000000	43.928082	65.603483	4.000000	0.012733	32.404567	2.000000	0.020379
21	1	187.169474	52.071324	59.804171	30.104254	29.459526	64.547925	73.622508	51.500788	47.160090	12.256828	38.364704	16.371278	97.238073	46.048513	0.441611	0.172984	0.924602	0.357764	0.604574	0.455510	0.337967	0.508213	0.412906	0.705864	0.914979	0.712946	0.323607	0.389960	49.786474	3.000000	4.198913	36.129806	1.000000	23.938237	6.717665	1.000000	0.018591	36.602744	4.000000	0.023510	0.894064	5.000000	0.019696	3.514682	3.000000	57.143533	37.713434	5.000000	46.091702	12.003618	5.000000	10.647566	3.557170	3.000000	88.020244	59.521928	6.000000	17.133528	2.147873	6.000000	7.781416	2.036993	2.000000	88.365466	47.121877	2.000000	84.035741	63.033077	4.000000	0.010409	54.146018	3.000000	0.047545	20.166131	1.000000	0.013305	2.160452	2.000000	0.031738	23.391810	4.000000	0.010818	7.735931	2.000000	14.778058	1.691163	2.000000	88.523786	25.605782	6.000000	0.011507	14.743799	5.000000	0.021782
22	1	317.633514	41.117289	56.572363	4.643446	3.309312	10.733028	38.858034	46.021265	21.330360	74.343906	91.255782	38.188227	13.197572	52.477955	0.364288	0.143632	0.502297	0.856833	0.612761	0.112680	0.278331	0.873067	0.782331	0.445255	0.982283	0.833969	0.682478	0.118450	40.270735	3.000000	51.356925	43.594765	5.000000	91.277692	24.670318	6.000000	0.011644	19.248574	6.000000	0.010823	6.035371	4.000000	0.010580	1.794093	2.000000	25.035239	3.102010	5.000000	65.254046	12.612257	6.000000	22.152814	24.232873	4.000000	89.610082	65.454133	5.000000	5.742513	4.289248	5.000000	58.736265	2.910945	5.000000	2.327088	23.078974	2.000000	23.386577	44.271691	1.000000	0.016444	23.680626	6.000000	0.017204	26.331091	2.000000	0.018482	2.651043	4.000000	0.015342	36.224581	5.000000	0.033569	24.875022	4.000000	94.451764	2.927711	4.000000	89.421845	44.866281	5.000000	0.018015	45.343158	2.000000	0.010548
23	2	137.225348	58.745566	67.416649	24.981621	26.854326	98.233208	48.554234	31.539458	1.411234	12.234910	47.897564	82.818554	46.650776	77.921635	0.665052	0.901534	0.351497	0.116099	0.810343	0.332359	0.971575	0.326193	0.113415	0.785994	0.401162	0.490008	0.207483	0.687446	66.421631	5.000000	88.831224	28.707476	4.000000	61.114366	63.772121	2.000000	0.011631	49.447171	3.000000	0.011409	7.283587	4.000000	0.013748	4.406726	6.000000	3.515860	6.184623	4.000000	68.491800	11.673933	1.000000	25.735335	17.604724	2.000000	76.538037	50.770999	3.000000	30.302870	3.632235	1.000000	37.677305	0.457493	1.000000	51.557044	37.932554	3.000000	53.490566	30.690980	3.000000	0.012929	35.472930	1.000000	0.019683	56.629451	4.000000	0.061832	2.152695	6.000000	0.023923	2.905759	6.000000	0.726735	71.050957	6.000000	91.319041	1.056532	6.000000	91.869214	55.763829	2.000000	0.011654	47.257457	1.000000	0.036297
24	1	919.810805	94.448263	68.807427	18.247108	37.747948	7.798313	16.525000	94.303911	91.327622	61.784116	69.464735	9.086412	56.995013	64.325164	0.187724	0.465657	0.738058	0.703854	0.567166	0.809187	0.318796	0.514414	0.404327	0.261952	0.408087	0.459366	0.669235	0.791514	58.980234	1.000000	20.613425	30.342131	6.000000	29.579463	19.718036	3.000000	0.043993	55.095619	2.000000	0.117711	30.638560	5.000000	0.018718	0.632710	2.000000	61.271692	11.147794	6.000000	79.588401	3.650012	5.000000	50.044895	57.687864	6.000000	35.016602	1.581918	6.000000	29.071911	0.586023	6.000000	98.813991	1.162558	2.000000	46.817471	51.405607	5.000000	2.288499	62.114212	6.000000	0.074940	49.120515	5.000000	0.219254	73.257843	2.000000	0.061328	3.631590	4.000000	0.020215	57.924478	6.000000	0.056333	8.932650	3.000000	51.415387	0.116878	4.000000	80.297117	46.654565	6.000000	0.300502	21.509422	4.000000	0.042726
25	2	410.636469	35.152821	95.097442	35.685227	24.151762	40.054850	39.555582	26.871976	23.618267	2.415200	95.509196	41.221024	98.899040	49.258514	0.810271	0.872317	0.578744	0.852526	0.965894	0.739828	0.804006	0.745689	0.491249	0.164133	0.960099	0.472600	0.419320	0.767956	60.449579	4.000000	44.663758	51.908459	5.000000	11.726746	73.763164	1.000000	0.015090	58.220364	2.000000	0.012180	34.919555	6.000000	0.058034	3.743105	3.000000	29.470152	15.600611	1.000000	74.871895	2.175749	3.000000	32.843075	37.653338	1.000000	51.542890	10.501091	3.000000	62.764372	1.406196	4.000000	4.226849	3.233646	5.000000	93.690407	10.101199	5.000000	93.730048	3.671882	4.000000	0.143946	15.876186	6.000000	0.012079	22.600241	5.000000	0.014207	2.754818	1.000000	0.018031	17.206917	4.000000	0.011826	71.619759	6.000000	89.765435	2.444790	6.000000	13.635556	21.069817	3.000000	0.012616	71.221319	2.000000	0.041851
26	2	290.978666	78.519535	54.952998	41.146097	1.366727	79.996664	14.264756	12.508564	87.432909	17.793436	83.806987	28.652334	57.558721	90.254531	0.246364	0.843734	0.655786	0.291671	0.797758	0.948214	0.932480	0.909271	0.344485	0.511032	0.749921	0.131646	0.458523	0.448176	6.977826	2.000000	18.232011	40.977386	4.000000	31.265196	38.606554	4.000000	0.019191	61.812223	3.000000	0.057170	50.008686	6.000000	0.011043	2.712263	5.000000	75.358106	68.651116	1.000000	71.795130	1.892179	4.000000	83.762011	14.391213	6.000000	91.920325	76.642336	6.000000	77.789919	2.753303	5.000000	98.386729	2.095566	2.000000	9.130237	54.924385	4.000000	61.259301	12.641245	4.000000	0.024813	28.610574	1.000000	0.010498	31.243248	3.000000	0.024738	3.443938	4.000000	0.010465	1.432660	2.000000	0.010636	70.131954	6.000000	95.625314	0.820841	5.000000	61.141669	48.794059	2.000000	0.109241	36.754617	3.000000	0.041232
27	2	918.588900	39.719513	9.593807	5.075358	91.813992	37.084368	31.954055	32.875907	79.896330	50.207593	42.483718	56.151839	33.093654	97.792133	0.480592	0.498079	0.826407	0.533029	0.673755	0.312812	0.221597	0.427196	0.569243	0.721842	0.124728	0.164802	0.843929	0.608405	33.078031	6.000000	48.445965	16.707214	2.000000	17.379188	55.103388	1.000000	0.033654	41.692375	1.000000	0.014715	54.435065	1.000000	0.027043	2.292547	6.000000	55.713087	48.739621	2.000000	80.980869	7.020381	2.000000	43.183507	2.358373	2.000000	67.297598	17.839176	2.000000	22.010805	2.901399	3.000000	73.809154	4.412325	1.000000	18.013853	43.992745	3.000000	49.107131	37.394540	2.000000	0.012230	25.190302	1.000000	0.013986	26.189715	3.000000	0.011114	2.640877	1.000000	0.019026	60.857600	4.000000	0.199536	2.056393	6.000000	29.833440	4.472314	4.000000	5.182989	49.694885	1.000000	0.010681	44.604996	4.000000	0.021664
28	1	25.900257	4.623553	7.696538	71.760784	75.844563	15.758854	98.139256	66.673258	86.301981	47.350144	12.373832	41.017005	16.911571	8.762865	0.597828	0.108581	0.933773	0.984777	0.904322	0.570057	0.647755	0.742241	0.183265	0.249602	0.415495	0.855906	0.747646	0.836476	26.191999	4.000000	77.916053	59.409056	2.000000	93.495717	59.254056	6.000000	0.017596	46.013521	3.000000	0.080937	27.584952	4.000000	0.024408	1.358986	1.000000	94.242307	30.939263	2.000000	61.262218	6.733448	3.000000	61.645383	11.262102	5.000000	35.993385	70.024149	1.000000	53.843461	2.683188	6.000000	28.232909	4.521717	6.000000	28.829219	32.479731	3.000000	30.911395	34.268814	1.000000	0.027203	1.734281	4.000000	0.046172	6.557458	3.000000	0.025580	4.383291	3.000000	0.097786	24.408618	1.000000	0.015604	18.624634	5.000000	40.435330	0.776341	2.000000	73.305857	58.515739	6.000000	0.110296	47.272612	1.000000	0.014417
29	2	331.648056	11.167750	22.798476	88.333550	19.755486	48.939340	97.885395	71.249521	99.283090	68.528534	34.184917	79.268293	56.346360	95.437054	0.255090	0.722394	0.385091	0.814406	0.434024	0.792892	0.781801	0.859117	0.546351	0.400453	0.657931	0.993159	0.388736	0.575764	14.796259	4.000000	53.605044	66.191896	3.000000	19.364395	22.020527	4.000000	0.271883	45.013454	3.000000	0.015136	36.393532	6.000000	0.026593	1.319206	4.000000	28.869168	52.191757	5.000000	42.261267	6.206540	5.000000	33.651130	49.606339	6.000000	64.753919	72.603887	2.000000	35.832076	0.178801	6.000000	21.656170	1.859057	4.000000	82.422230	57.618365	4.000000	64.946048	51.684468	2.000000	0.010161	25.103489	4.000000	0.034196	57.615978	1.000000	0.011385	4.220404	4.000000	0.027685	28.113544	6.000000	0.026693	72.062395	3.000000	3.882589	2.692501	2.000000	1.743335	33.095293	4.000000	0.011261	56.699505	1.000000	0.019660
