11	6	99.105423	66.647099	44.443704	82.081653	39.145645	93.300486	41.345453	6.979478	27.697101	58.531688	893.635311	14.450317	5.717593	0.839767	0.543025	0.573131	0.363936	0.462034	0.655998	0.358327	0.526199	0.653105	0.620738	0.274604	0.201768	0.743520	10.835757	6.000000	7.455121	13.282482	6.000000	0.055136	6.579410	2.000000	49.875802	11.108210	6.000000	87.037793	17.241932	5.000000	26.660133	58.021723	1.000000	94.069716	17.041641	6.000000	0.011360	44.243798	4.000000	45.540994	32.108582	1.000000	38.223329	4.445802	5.000000	0.011129	1.052980	2.000000	0.093232	3.294732	5.000000	90.160594	2.713545	1.000000	0.012045	2.369670	6.000000	0.016129	4.551713	6.000000	0.010154	2.855889	5.000000	89.305614	2.822862	6.000000	0.014892	0.202929	5.000000	0.061251	5.280917	5.000000	0.011055	17.266449	1.000000	96.576800	2.304058	1.000000	66.144918	1.439398	2.000000	0.073590	0.085987	5.000000	53.828404	2.689002	2.000000	0.025136	0.354953	3.000000	5.908976	0.797486	2.000000	0.023250	6.892418	6.000000	5.668634	2.724712	2.000000	97.697890
12	4	25.526176	24.201132	15.865105	76.381633	11.031347	58.506449	64.830911	82.512561	5.519473	14.703938	232.582511	26.157583	40.078853	0.532087	0.400223	0.139198	0.463446	0.470313	0.919603	0.355009	0.776863	0.154780	0.694754	0.771663	0.730460	0.397962	14.714205	6.000000	39.798861	47.707184	5.000000	0.010681	16.145828	6.000000	19.486776	37.257953	4.000000	65.779982	16.077862	5.000000	1.456500	26.495772	2.000000	51.051489	32.266681	6.000000	0.027790	10.128256	6.000000	53.285481	51.809694	5.000000	92.350758	2.841094	3.000000	0.020629	4.697362	5.000000	0.017942	5.584861	5.000000	78.379979	4.243014	5.000000	0.011348	0.714158	3.000000	0.021072	0.696110	1.000000	0.014331	0.645247	3.000000	22.954430	4.324594	1.000000	0.013436	2.804269	6.000000	0.024462	54.551134	3.000000	0.016158	17.601649	4.000000	39.009096	2.234145	4.000000	66.188658	4.718036	1.000000	0.023572	2.645211	1.000000	83.612669	0.658746	5.000000	0.034688	0.280270	5.000000	35.100484	0.676308	4.000000	0.012222	10.049904	1.000000	52.556960	2.042180	3.000000	28.457548
13	2	25.555296	47.173238	28.908506	94.298228	35.430512	87.338144	90.833626	93.411145	54.488997	34.509835	236.215308	40.587263	50.673509	0.871852	0.418936	0.278473	0.463989	0.450874	0.722413	0.566794	0.976678	0.102627	0.563348	0.926715	0.152496	0.623195	9.388398	1.000000	73.932321	32.896783	5.000000	0.012579	1.142162	2.000000	45.846097	70.673754	3.000000	39.405478	2.647966	1.000000	31.190371	43.682938	5.000000	22.029377	28.467106	4.000000	0.052287	51.807050	4.000000	59.013676	61.967653	4.000000	73.954663	4.434543	1.000000	0.011500	5.873622	6.000000	0.010190	2.287761	3.000000	79.533651	1.456550	2.000000	0.016022	2.465873	4.000000	0.020865	2.871388	1.000000	0.011396	7.410514	3.000000	42.160746	4.376919	6.000000	0.046841	4.545633	2.000000	0.168472	1.019787	3.000000	0.028404	6.807421	4.000000	3.607941	4.783188	3.000000	86.423734	2.890710	1.000000	0.011259	4.789715	1.000000	59.216948	1.935426	3.000000	0.010407	0.272523	6.000000	6.426372	0.465327	5.000000	0.011908	5.431491	3.000000	98.384419	4.001153	5.000000	5.882212
14	2	77.811948	2.424367	32.578158	9.986197	51.029736	71.463090	44.868319	33.424034	70.660671	30.223214	348.396337	55.672715	58.159599	0.924955	0.360341	0.519436	0.887697	0.459635	0.375103	0.748275	0.369160	0.548749	0.360100	0.542145	0.671572	0.189053	1.817804	1.000000	26.844138	40.352259	6.000000	0.014875	16.522580	2.000000	75.375187	57.411211	4.000000	45.609304	9.029587	2.000000	59.854489	72.498067	4.000000	45.754835	44.477193	1.000000	0.021946	65.134562	6.000000	71.357277	11.092842	3.000000	28.388526	4.235470	5.000000	0.023246	0.346523	6.000000	0.250347	1.475932	2.000000	18.855898	1.088289	6.000000	0.016841	2.787655	5.000000	0.012421	1.004577	2.000000	0.010911	9.028070	5.000000	66.517999	1.220967	2.000000	0.018223	3.950845	5.000000	0.014936	45.771508	6.000000	0.014019	8.009886	3.000000	73.842858	2.361379	5.000000	21.857371	3.160773	4.000000	0.017063	0.975364	4.000000	53.459229	0.258982	3.000000	0.024644	2.941857	6.000000	8.398259	2.317840	4.000000	0.016222	9.936953	2.000000	93.202674	0.589750	1.000000	90.937956
15	4	43.730435	70.901455	41.963126	87.403398	49.234786	6.562879	31.673820	6.188282	17.256248	10.863515	826.556242	76.332844	49.734746	0.331491	0.603817	0.204749	0.759538	0.497096	0.225435	0.876058	0.557390	0.183585	0.565222	0.701043	0.802397	0.961039	15.893444	4.000000	67.143309	51.422492	3.000000	0.010238	18.961583	4.000000	18.900205	36.677270	3.000000	50.312905	8.811964	5.000000	45.804874	55.400613	3.000000	89.740728	42.845027	2.000000	0.020587	48.250894	3.000000	66.844028	7.467767	3.000000	98.225631	2.060343	5.000000	0.091687	3.279234	1.000000	0.043964	4.342865	4.000000	43.622963	0.195526	3.000000	0.014065	4.736208	4.000000	0.086493	3.173991	3.000000	0.109024	7.275127	1.000000	94.825257	2.004844	3.000000	0.013043	1.288483	4.000000	0.027159	12.682699	4.000000	0.022976	10.572047	1.000000	13.091298	4.924950	2.000000	80.277090	3.452399	2.000000	0.017242	3.096717	5.000000	26.910510	2.059639	3.000000	0.027051	5.309477	2.000000	62.785239	2.570212	6.000000	0.758859	4.277929	2.000000	49.087279	3.071550	3.000000	8.137276
16	4	37.706643	85.827640	85.954340	68.238342	65.727090	72.100187	88.969675	55.806560	2.154745	77.232770	210.179402	32.601922	49.248505	0.907135	0.701684	0.295384	0.434560	0.578847	0.408468	0.955375	0.706495	0.279140	0.795940	0.164269	0.287848	0.922316	11.563393	1.000000	43.788407	22.537990	2.000000	0.083605	10.983100	1.000000	49.355970	68.998600	6.000000	38.550722	16.537893	5.000000	57.724137	42.410487	6.000000	55.433043	20.860950	2.000000	0.029778	64.750373	6.000000	59.244706	37.930895	6.000000	16.167417	0.679084	1.000000	0.013756	13.928362	1.000000	0.014365	1.605167	5.000000	52.585188	2.015825	2.000000	0.135803	1.154681	3.000000	0.012619	1.319693	4.000000	0.022974	13.949296	1.000000	16.293401	0.830039	4.000000	0.012843	1.409401	1.000000	0.010765	11.246629	1.000000	0.023113	11.115101	5.000000	51.118563	2.931596	4.000000	4.065480	4.566839	6.000000	0.018978	2.971957	4.000000	5.390203	0.926785	1.000000	0.013591	3.301887	5.000000	29.792166	3.293206	4.000000	0.015129	15.820036	3.000000	88.579231	3.083059	4.000000	44.874571
17	3	2.410746	20.676838	20.563336	32.422133	71.500472	87.605767	36.442319	76.944062	63.924723	92.497972	593.695508	54.322176	9.311976	0.516938	0.616797	0.416913	0.844727	0.770550	0.697527	0.508801	0.917684	0.127042	0.479242	0.716625	0.402508	0.918928	1.519354	2.000000	33.289165	60.941403	6.000000	0.011098	3.337499	3.000000	55.707310	53.442499	3.000000	60.975691	18.087192	2.000000	98.786081	49.965039	1.000000	33.013969	48.389878	5.000000	0.010329	73.560304	6.000000	37.757033	0.922803	2.000000	89.901249	2.961376	3.000000	0.105177	10.491400	4.000000	0.083017	3.163951	1.000000	82.154658	0.175328	6.000000	0.013603	4.449085	5.000000	0.030719	4.602344	6.000000	0.012316	7.057064	5.000000	93.668867	0.456400	1.000000	0.020359	3.423743	2.000000	0.013180	41.759899	6.000000	0.016085	13.561199	5.000000	30.899916	2.618960	5.000000	94.844796	1.919192	5.000000	0.022615	0.441462	2.000000	39.254799	1.428742	6.000000	0.043112	3.818744	1.000000	18.820576	2.762883	5.000000	0.099217	2.867431	2.000000	95.686090	2.733627	3.000000	34.642027
18	2	24.098198	69.029745	15.393991	34.264069	44.893472	23.778232	68.623721	58.387155	87.548231	52.833738	220.063512	83.204182	7.448127	0.926601	0.469197	0.970973	0.920062	0.550041	0.499407	0.473227	0.223384	0.711366	0.171740	0.479061	0.553052	0.292834	11.052180	3.000000	23.129945	17.804725	3.000000	0.011483	3.330449	5.000000	28.029190	70.624557	6.000000	77.599863	6.374882	3.000000	27.608318	65.389717	2.000000	53.910695	19.983728	2.000000	0.019837	13.816398	4.000000	13.950050	51.210509	4.000000	18.076931	2.238654	2.000000	0.020812	14.545525	1.000000	0.011895	4.035169	5.000000	50.422287	0.643403	3.000000	0.079052	4.106995	6.000000	0.029471	0.369347	3.000000	0.028200	5.628683	3.000000	13.886091	3.853649	3.000000	0.010753	2.698018	2.000000	0.032991	34.341682	1.000000	0.107775	8.699674	2.000000	1.302686	4.546187	1.000000	96.726414	1.361092	2.000000	0.012048	0.242434	1.000000	49.030675	0.340732	5.000000	0.023983	2.899624	1.000000	71.392668	3.822730	2.000000	0.018773	10.992710	3.000000	93.251678	1.497777	2.000000	10.881574
19	2	34.484553	49.695337	8.898896	92.259814	21.099754	18.437750	73.912049	31.686026	83.930836	49.867194	213.367328	93.417029	55.434420	0.300248	0.848824	0.310400	0.834557	0.842426	0.873274	0.900303	0.415660	0.233850	0.773818	0.648405	0.350578	0.262777	6.998863	4.000000	22.901821	56.734647	5.000000	0.168378	10.852904	2.000000	98.123725	71.328933	1.000000	84.899984	16.896843	5.000000	48.505421	75.891917	5.000000	40.826962	16.676824	4.000000	0.011184	40.430638	2.000000	36.805972	48.958382	3.000000	4.172693	0.880062	5.000000	0.016271	10.155663	2.000000	0.020452	2.100335	4.000000	66.860879	3.383442	1.000000	0.168822	3.797185	4.000000	0.013653	1.933262	6.000000	0.057923	10.984138	5.000000	35.363096	0.976529	3.000000	0.014351	2.189099	4.000000	0.026976	40.920919	5.000000	0.012392	1.046884	4.000000	97.601230	2.606736	3.000000	36.930826	1.268603	5.000000	0.031592	2.163417	6.000000	63.177140	2.863252	5.000000	0.010505	1.196009	4.000000	36.359629	3.307224	5.000000	0.014456	2.408379	3.000000	82.119132	4.674856	6.000000	16.268944
20	2	96.808297	86.175146	79.072170	44.596875	77.745394	45.238912	42.794413	36.736869	48.726472	85.446654	699.863329	4.270339	27.234330	0.888531	0.201305	0.848829	0.400032	0.806358	0.126070	0.941639	0.932036	0.382336	0.156573	0.911646	0.475403	0.835743	16.294168	2.000000	87.541120	63.916346	2.000000	0.012885	16.974656	6.000000	89.551192	70.157996	6.000000	16.420195	15.236752	2.000000	43.777931	10.214741	3.000000	8.175521	23.181454	3.000000	0.057516	1.757059	4.000000	13.807493	61.301159	4.000000	27.144554	3.091218	4.000000	0.010317	2.137144	4.000000	0.026279	3.792415	3.000000	37.078952	1.096046	2.000000	0.014216	3.906677	5.000000	0.011863	0.436772	6.000000	0.020383	11.317296	1.000000	71.525467	4.149275	2.000000	0.017516	4.431197	5.000000	0.015889	22.566095	6.000000	0.026553	12.587874	5.000000	56.710040	1.011999	5.000000	53.301637	0.947102	5.000000	0.213211	2.328475	5.000000	6.542013	2.857749	4.000000	0.022869	4.380782	6.000000	60.625559	1.082485	5.000000	0.011615	0.233053	5.000000	43.017111	1.853241	4.000000	75.258799
21	2	67.188493	88.845037	22.444779	28.838334	6.165976	19.201232	24.533740	41.412020	89.481555	97.063855	318.325138	59.335967	35.078841	0.139417	0.490964	0.281673	0.332152	0.977192	0.514362	0.936590	0.757013	0.544666	0.656013	0.576445	0.405864	0.452126	8.598015	3.000000	93.107877	33.619544	2.000000	0.027946	17.442771	5.000000	86.957587	64.094899	2.000000	34.594490	11.359535	2.000000	79.040888	66.328260	5.000000	73.135016	17.010493	2.000000	0.018219	55.672411	1.000000	79.226188	49.454330	6.000000	53.296578	1.267663	4.000000	0.260294	4.863860	1.000000	0.011315	0.083336	5.000000	91.939937	1.557706	2.000000	0.081107	4.167328	5.000000	0.014949	3.902919	6.000000	0.035887	4.163781	1.000000	93.820530	1.654223	3.000000	0.015971	1.856715	4.000000	0.011557	40.223733	3.000000	0.016618	14.211173	3.000000	67.194533	0.944411	1.000000	59.815331	0.625027	3.000000	0.052478	3.868309	1.000000	85.461178	2.660753	5.000000	0.021139	2.691896	4.000000	57.709047	3.575408	2.000000	0.044540	14.355224	5.000000	68.803320	5.334460	4.000000	32.331875
22	4	47.889184	89.353453	2.198247	24.701822	45.433019	98.617679	93.893679	48.349998	83.157133	12.326420	325.101430	56.570615	20.178218	0.679151	0.526810	0.644477	0.105773	0.252271	0.243244	0.468476	0.382214	0.690520	0.373441	0.787498	0.353183	0.670976	5.849794	2.000000	31.950011	5.469237	3.000000	0.012774	8.995933	1.000000	65.621896	64.154991	6.000000	23.676428	12.853118	2.000000	49.281288	20.390740	5.000000	32.812224	29.775534	5.000000	0.015707	2.932228	5.000000	4.284761	62.512140	4.000000	21.426728	3.001618	5.000000	0.031002	9.800546	1.000000	0.051124	4.643333	3.000000	44.071131	1.982171	6.000000	0.011670	3.726177	5.000000	0.014874	1.057289	2.000000	0.014403	13.081644	3.000000	28.656831	2.362429	5.000000	0.022895	2.183627	1.000000	0.012337	12.360338	5.000000	0.012639	14.567653	5.000000	15.204778	0.258786	1.000000	71.902140	3.312893	4.000000	0.112343	5.296916	6.000000	13.823463	3.281794	5.000000	0.119008	4.357927	2.000000	71.877915	2.689402	6.000000	0.018683	1.530188	5.000000	72.962044	1.305335	1.000000	99.558989
23	5	61.460658	24.892582	73.149554	72.050030	14.789799	87.631380	76.839134	80.313600	2.477677	30.991346	587.728445	20.862191	46.543288	0.975900	0.926734	0.496168	0.958531	0.921192	0.501317	0.661582	0.190852	0.901961	0.322978	0.473496	0.358551	0.689014	17.819540	1.000000	91.960048	62.434712	2.000000	0.017187	22.049192	1.000000	17.234370	17.773879	3.000000	19.185875	15.167871	2.000000	56.243036	73.926620	6.000000	27.151268	51.255742	5.000000	0.032721	1.523836	6.000000	30.364255	68.746239	6.000000	34.724439	3.430411	5.000000	0.012758	12.815796	3.000000	0.018444	1.103804	4.000000	82.962234	3.179144	5.000000	0.015094	2.321932	1.000000	0.010080	3.099028	5.000000	0.034229	1.889456	5.000000	60.065810	0.783959	3.000000	0.020874	4.041379	5.000000	0.146532	30.596791	5.000000	0.041568	4.916240	5.000000	43.468111	4.373003	5.000000	58.431951	1.786471	5.000000	0.035776	4.190491	5.000000	51.052896	2.974246	3.000000	0.105852	2.759605	4.000000	60.700440	4.694750	2.000000	0.234915	5.347431	5.000000	2.103952	2.287414	4.000000	22.538628
24	4	49.756171	5.189025	62.248033	53.927254	52.732240	35.129931	38.084803	72.006089	17.449416	48.759027	969.432826	81.974047	85.807087	0.740161	0.120236	0.818447	0.280176	0.372295	0.326443	0.918805	0.245976	0.672515	0.169601	0.334329	0.578414	0.661511	5.563428	4.000000	74.577692	38.734813	6.000000	0.012819	22.333258	1.000000	97.930243	48.089479	6.000000	59.853469	5.110500	2.000000	44.392422	52.017405	5.000000	71.774635	37.351024	6.000000	0.025604	24.748430	5.000000	61.332411	54.084542	6.000000	51.998413	1.161586	6.000000	0.013417	11.750379	5.000000	0.016757	0.818444	3.000000	25.869355	3.187843	3.000000	0.306761	0.649452	2.000000	0.035651	1.815473	6.000000	0.025750	6.590528	3.000000	36.894849	5.229895	3.000000	0.011160	2.853729	4.000000	0.014774	46.068912	5.000000	0.013362	9.356924	6.000000	87.016528	1.733864	5.000000	9.445277	3.619097	4.000000	0.018257	3.798553	5.000000	60.028720	1.874619	1.000000	0.024907	1.739737	4.000000	8.839755	3.692170	5.000000	0.017660	12.731812	2.000000	68.815012	3.721044	6.000000	34.578424
25	3	43.382436	33.359565	85.699952	76.751954	68.141447	2.117497	84.256493	55.867477	56.477042	28.301434	717.665145	88.361903	44.878031	0.881675	0.438804	0.226199	0.779962	0.510352	0.775904	0.248046	0.470762	0.954991	0.699193	0.655701	0.533172	0.143795	9.921859	2.000000	28.443965	48.929248	3.000000	0.019255	24.694299	6.000000	72.047938	13.276000	6.000000	41.956958	14.483382	1.000000	63.312738	52.108768	6.000000	52.920921	19.877544	4.000000	0.010615	70.770855	3.000000	36.370446	14.617671	2.000000	93.324206	4.700645	2.000000	0.026559	5.135014	3.000000	0.040309	0.922299	3.000000	49.352143	0.342320	6.000000	0.173966	2.976383	5.000000	0.107221	2.583170	5.000000	0.033942	1.509670	2.000000	68.454443	1.297902	4.000000	0.025823	1.131887	1.000000	0.015818	1.314203	2.000000	0.010691	9.411329	5.000000	18.828500	2.075302	1.000000	60.050977	3.961296	1.000000	0.231860	1.016557	6.000000	73.610642	3.921733	5.000000	0.039482	0.861116	1.000000	79.151256	0.620350	3.000000	0.013793	10.684317	2.000000	11.570714	4.340536	2.000000	56.235744
